year,flow_code,flow,sector,sector_value,source_observation_present,annual_total,measure,price_basis,base_period,unit,donor,recipient,source_url,retrieval_date
2022,D,Disbursements,210,89.125265,true,1905.246197,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2022,D,Disbursements,220,25.150765,true,1905.246197,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2022,D,Disbursements,230,408.430268,true,1905.246197,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2022,D,Disbursements,240,29.969127,true,1905.246197,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2022,D,Disbursements,250,395.931377,true,1905.246197,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2022,D,Disbursements,310,849.5402,true,1905.246197,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2022,D,Disbursements,320,11.448214,true,1905.246197,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2022,D,Disbursements,331,95.185041,true,1905.246197,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2022,D,Disbursements,332,0.46594,true,1905.246197,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,C,Commitments,210,292.130976,true,3984.447905,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,C,Commitments,220,134.586004,true,3984.447905,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,C,Commitments,230,1259.178735,true,3984.447905,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,C,Commitments,240,27.591677,true,3984.447905,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,C,Commitments,250,681.895422,true,3984.447905,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,C,Commitments,310,1402.301785,true,3984.447905,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,C,Commitments,320,5.904132,true,3984.447905,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,C,Commitments,331,180.859174,true,3984.447905,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,C,Commitments,332,0,false,3984.447905,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,D,Disbursements,210,119.404405,true,2976.177311,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,D,Disbursements,220,28.904806,true,2976.177311,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,D,Disbursements,230,826.304409,true,2976.177311,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,D,Disbursements,240,33.791819,true,2976.177311,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,D,Disbursements,250,466.440511,true,2976.177311,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,D,Disbursements,310,1323.674232,true,2976.177311,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,D,Disbursements,320,6.160855,true,2976.177311,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,D,Disbursements,331,169.742545,true,2976.177311,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2023,D,Disbursements,332,1.753729,true,2976.177311,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,C,Commitments,210,699.633231,true,5003.895421,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,C,Commitments,220,96.824848,true,5003.895421,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,C,Commitments,230,1525.472508,true,5003.895421,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,C,Commitments,240,265.385746,true,5003.895421,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,C,Commitments,250,784.339303,true,5003.895421,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,C,Commitments,310,1428.336022,true,5003.895421,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,C,Commitments,320,33.657967,true,5003.895421,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,C,Commitments,331,170.245796,true,5003.895421,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,C,Commitments,332,0,false,5003.895421,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,D,Disbursements,210,135.27512,true,3134.436654,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,D,Disbursements,220,72.698491,true,3134.436654,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,D,Disbursements,230,779.949285,true,3134.436654,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,D,Disbursements,240,46.428732,true,3134.436654,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,D,Disbursements,250,609.648031,true,3134.436654,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,D,Disbursements,310,1320.196227,true,3134.436654,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,D,Disbursements,320,9.777047,true,3134.436654,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,D,Disbursements,331,158.999997,true,3134.436654,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2024,D,Disbursements,332,1.463724,true,3134.436654,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
